date,AAVE,ADA,APT,AR,ARB,AVAX,BTC,DOT,DYDX,ETH,FIL,GALA,JUP,LDO,LINK,POL,NEAR,OKB,ONDO,OP,RENDER,SOL,TAO,TIA,GRAM,TRX,UNI,ZEC,INJ,XLM,LTC,RON,XRP,GLM,BCH,ICP,ETHFI,PENDLE,ONT,BNB,FET,RAY,GT,CFG
2024-02-02,87.28,0.5414,9.0435,8.652,1.9417,39.72,48299.99,7.099,2.882,2507.21,5.308,0.02384,0.5066,2.884,20.146,0.8355,3.125,49.53,0.2103,3.535,4.617,107.46,205.5,19.378,0.7937,0.12422,6.683,20.34,35.16,0.1113,71.55,2.673,0.5261,0.2163,277.6,12.976,,,0.2379,321.1,0.638,1.0872,4.706,0.5901
2024-02-09,94.65,0.6193,9.6915,11.963,2.0396,40.29,52137.67,7.86,3.162,2881.2,6.28,0.02754,0.5346,3.332,20.119,0.9992,3.521,52.47,0.2448,3.793,5.869,112.24,221.31,18.6722,0.8675,0.13518,7.657,25.64,38.88,0.1159,70.8,3.387,0.5571,0.2425,270.6,13.656,,,0.2564,352.8,0.8454,1.088,4.772,0.6401
2024-02-16,100.32,0.5914,9.6543,15.695,1.9046,37.46,51728.85,7.923,3.436,3112.59,8.117,0.03047,0.4973,3.384,18.722,0.9987,3.704,50.5,0.2514,3.881,7.215,103.47,249.99,16.7512,0.9614,0.13765,11.138,27.73,35.82,0.1166,70.16,2.937,0.5425,0.4082,267.9,12.485,,,0.2604,384.8,1.0937,0.947,4.914,0.6757
2024-02-23,112.65,0.7279,11.5984,30.254,2.0439,42.58,63113.97,9.781,3.667,3487.81,10.508,0.04488,0.6325,3.317,20.507,1.0893,4.432,58.95,0.2552,3.988,7.558,130.16,323.93,16.39,1.07,0.14065,12.638,31.6,40.69,0.1357,90.7,3.004,0.6271,0.7131,470.5,13.181,,,0.3068,413.5,1.8245,1.194,5.386,0.7592
2024-03-01,126.86,0.7166,12.7445,41.247,2.068,42.05,68955.88,10.261,4.035,3878.47,10.685,0.0827,0.7844,3.282,21.68,1.2283,5.947,67.52,0.2557,4.537,11.37,144.39,364.53,16.05,1.17,0.13377,14.233,33.75,40.11,0.1398,87.43,3.798,0.608,0.6446,423.4,14.136,,,0.349,521.1,2.7427,1.3078,6.051,0.768
2024-03-08,126.91,0.6814,14.026,37.606,1.7363,58.45,68393.48,10.083,3.584,3644.71,9.175,0.06298,1.428,2.723,18.666,1.0886,8.244,65.14,0.2764,3.583,13.144,201.86,288.72,14.19,1.15,0.12624,12.422,29.26,42.85,0.1322,85.93,4.005,0.6191,0.5476,402.6,12.579,,,0.3424,588.2,2.8961,2.7008,7.097,0.6729
2024-03-15,124.85,0.6468,16.34,37.621,1.6707,55.68,67209.99,9.37,3.417,3454.98,8.913,0.06294,1.2939,3.13,18.518,1.0116,7.001,63.15,0.2761,3.706,10.927,183.88,297.83,13.65,1.21,0.12014,12.039,29.79,36.52,0.135,89.65,4.242,0.6325,0.4996,485.1,15.129,4.0029,,0.3355,560.2,2.4484,2.2758,8.224,0.9862
2024-03-22,128.31,0.6501,17.0751,38.755,1.6616,54.06,71280.01,9.647,3.43,3645.29,9.96,0.06903,1.7431,2.964,19.171,1.0033,7.294,63.4,0.2973,3.689,10.654,202.45,255.31,14.32,1.24,0.12296,12.947,30.44,36.78,0.1411,105.01,3.969,0.6292,0.6095,678.7,18.776,6.6883,,0.3629,602.1,3.0597,2.4606,10.598,1.061
2024-03-29,122.84,0.5892,13.6318,33.864,1.5287,49.32,69360.39,8.704,3.088,3454.2,8.833,0.06154,1.3955,2.695,17.913,0.9114,6.916,58.3,0.3062,3.196,9.764,179.52,257.42,12.22,1.26,0.12056,11.401,27.86,35.23,0.1293,101.21,3.782,0.5944,0.5696,684.8,17.134,5.7073,,0.3276,584.4,2.6964,2.1108,7.76,0.9404
2024-04-05,87.94,0.4673,9.5825,28.55,1.1795,37.27,65661.84,6.855,2.17,3155.11,6.153,0.04403,1.1016,2.11,14.098,0.7105,5.721,52.24,0.3049,2.33,8.975,151.25,242.44,10.57,1.25,0.11243,7.523,21.97,26.03,0.1106,79.72,3.139,0.5033,0.389,525.7,12.881,3.7604,,0.277,550.2,2.0568,1.5275,7.225,0.8178
2024-04-12,91.1,0.4993,10.0071,32.775,1.1894,37.15,64941.15,7.14,2.33,3147.67,6.48,0.04893,1.1538,2.085,15.105,0.7135,6.446,54.86,0.2828,2.445,9.091,148.8,245.36,11.53,1.22,0.11132,7.731,22.73,28.27,0.1139,84.16,3.397,0.5246,0.4051,502.2,15.093,4.0368,,0.4107,574.0,2.4511,1.6895,7.028,0.7366
2024-04-19,90.29,0.4603,8.99,35.884,1.101,33.95,63118.62,6.728,2.123,3263.45,5.899,0.04559,1.0,2.128,13.809,0.7213,7.047,52.08,0.285,2.634,7.965,137.99,247.91,10.05,1.15,0.12124,7.825,22.48,25.78,0.1123,83.99,2.889,0.5103,0.5325,470.5,13.58,4.556,,0.388,603.9,2.2102,1.5742,7.942,0.6504
2024-04-26,90.01,0.458,9.24,40.569,1.0706,37.35,64012.0,7.302,2.272,3136.41,6.153,0.04632,1.0682,2.024,14.371,0.7336,7.49,52.09,0.285,2.901,9.869,145.73,271.09,10.24,1.22,0.12107,7.587,23.09,24.23,0.1109,81.32,2.799,0.5296,0.6206,469.0,12.987,4.1,,0.3692,593.0,2.3419,1.6824,8.154,0.6958
2024-05-03,83.0,0.4377,8.35,41.908,0.9972,33.14,61483.99,6.617,2.008,2929.29,5.605,0.04156,1.0562,1.782,13.559,0.6707,6.887,49.89,0.2784,2.523,10.821,143.43,286.31,9.14,1.08,0.12738,7.064,22.36,23.5,0.1048,81.41,2.625,0.4993,0.5346,433.0,11.721,3.695,,0.3257,595.6,2.2242,1.608,8.115,0.6758
2024-05-10,85.33,0.4672,8.12,48.125,0.9716,35.6,66274.01,6.931,1.929,3071.19,5.552,0.0431,1.1696,1.726,16.56,0.683,7.777,49.2,0.2931,2.452,10.05,169.93,266.79,8.82,1.13,0.12117,7.642,23.25,24.15,0.1055,82.4,2.722,0.5096,0.5077,484.9,12.616,3.296,,0.3061,578.0,2.2153,1.7895,7.861,0.7065
2024-05-17,109.59,0.4581,9.04,38.434,1.1935,36.76,68507.67,7.557,2.029,3826.47,5.855,0.04387,1.1146,2.567,17.042,0.716,7.814,48.51,0.3035,2.53,9.988,163.41,260.7,9.32,1.15,0.11311,11.167,26.52,24.83,0.1086,83.9,3.193,0.5283,0.5212,484.0,12.051,5.205,,0.306,602.1,2.2602,1.7853,7.902,0.6994
2024-05-24,103.11,0.4465,8.92,43.425,1.1124,34.91,67765.63,6.988,1.999,3780.91,5.807,0.04365,1.0645,2.349,18.143,0.6896,7.192,47.63,0.2978,2.379,9.933,163.15,252.35,11.77,1.13,0.11477,9.422,26.41,24.23,0.1051,83.11,3.138,0.5135,0.4853,458.3,11.86,4.634,,0.2916,601.5,2.1152,1.6726,8.211,0.6787
2024-05-31,93.45,0.4442,8.59,37.682,0.9793,32.98,69648.14,6.527,1.914,3706.4,6.128,0.03896,1.0109,1.881,16.372,0.6552,6.588,46.63,0.2817,2.231,9.213,162.12,246.36,9.06,1.01,0.11688,9.823,23.74,27.81,0.0999,80.49,2.934,0.4986,0.4469,474.6,11.029,4.063,,0.2681,676.8,1.7413,1.6744,8.522,0.6209
2024-06-07,85.8,0.4168,7.9,28.587,0.9243,30.08,66676.87,6.396,1.535,3624.41,5.24,0.03311,0.9272,2.15,15.144,0.6195,5.64,46.15,0.278,2.095,8.396,151.3,224.67,8.21,1.03,0.1173,11.984,22.86,25.06,0.0992,78.98,2.578,0.4891,0.429,428.4,9.62,4.014,,0.24,610.7,1.4628,1.765,8.598,0.5205
2024-06-14,80.75,0.38,6.75,27.142,0.784,25.09,63210.01,5.652,1.388,3420.91,4.289,0.02717,0.735,2.071,13.194,0.5615,5.195,41.4,0.2894,1.712,7.015,128.69,225.8,6.09,0.9842,0.11924,9.772,19.59,20.26,0.0896,73.37,2.277,0.4797,0.3595,381.1,7.887,3.293,,0.2048,585.1,1.4381,1.4561,7.633,0.4697
2024-06-21,97.43,0.3924,7.08,27.83,0.8019,29.36,62772.01,6.215,1.395,3438.16,4.48,0.02768,0.8198,1.974,14.281,0.561,5.304,42.4,0.2467,1.803,7.696,146.61,209.19,6.201,1.03,0.1247,9.295,20.94,23.53,0.0913,75.31,2.086,0.4761,0.3539,394.0,8.171,3.026,,0.2064,577.6,1.4062,1.7742,7.901,0.5106
2024-06-28,78.2,0.3466,5.58,21.764,0.6505,25.75,55857.81,5.911,1.249,2931.0,3.636,0.021,0.69,1.565,12.352,0.4778,4.401,37.53,0.2265,1.382,6.358,131.64,172.78,5.087,0.8803,0.12466,7.647,18.67,18.62,0.0839,62.05,1.708,0.4195,0.2974,312.7,6.922,1.896,,0.1738,498.3,1.1502,1.5515,6.672,0.4228
2024-07-05,104.4,0.4317,6.63,25.283,0.7217,26.35,60797.91,6.32,1.389,3245.08,4.274,0.02227,0.8206,1.75,13.448,0.5308,5.401,39.81,0.2241,1.801,6.183,147.66,164.27,6.324,0.9052,0.13761,8.426,29.36,21.64,0.1046,69.92,2.104,0.5205,0.3194,376.6,8.623,2.089,,0.1876,536.2,1.1924,1.8467,7.272,0.5057
2024-07-12,98.34,0.4469,7.49,34.255,0.8026,32.64,68165.34,6.43,1.446,3535.92,4.777,0.02643,1.0872,1.941,14.816,0.5483,6.34,42.42,0.2106,1.973,7.185,184.49,150.18,7.29,0.9014,0.13431,8.124,32.07,27.47,0.1054,73.98,2.324,0.5984,0.3601,401.3,10.722,2.405,,0.2132,598.7,1.4224,2.6817,7.872,0.5163
2024-07-19,98.69,0.4073,6.84,30.7,0.7124,27.4,68249.88,5.718,1.277,3270.16,4.446,0.023,1.1188,1.575,13.3,0.5086,5.445,40.68,0.1997,1.703,6.266,184.9,151.26,5.681,0.886,0.1386,7.532,32.01,24.22,0.1003,71.07,2.01,0.6012,0.3364,416.8,9.346,2.159,,0.2015,580.4,1.2424,2.408,7.69,0.4637
2024-07-26,97.19,0.3442,5.34,20.95,0.5651,21.25,58161.0,4.688,1.081,2688.92,3.531,0.01756,0.8253,1.218,10.88,0.4216,4.133,36.42,0.1947,1.33,4.531,138.33,153.59,4.72,0.8892,0.1264,6.147,30.79,17.65,0.0882,62.46,1.613,0.5228,0.2816,332.5,7.328,1.473,,0.1548,501.7,0.9002,1.624,6.725,0.3682
2024-08-02,91.16,0.3276,5.73,20.03,0.5521,20.4,58712.59,4.495,0.982,2555.38,3.49,0.01567,0.7866,1.021,10.0,0.403,3.868,36.33,0.184,1.309,4.481,141.57,174.78,5.124,6.21,0.1277,5.902,41.1,17.66,0.0978,59.73,1.554,0.5528,0.315,330.2,6.826,1.388,,0.1666,520.4,0.8596,1.732,7.051,0.3393
2024-08-09,111.38,0.3342,5.79,21.19,0.537,20.82,58427.35,4.39,1.11,2612.15,3.548,0.01705,0.7628,1.056,10.09,0.4116,3.9,37.14,0.1973,1.335,4.497,142.42,176.13,4.997,6.887,0.1351,6.171,42.77,17.85,0.0935,66.33,1.631,0.5631,0.2934,333.1,7.149,1.434,,0.1701,538.9,0.8429,1.691,7.306,0.3381
2024-08-16,135.47,0.3849,7.34,26.25,0.5976,26.92,64220.0,4.819,1.137,2746.13,4.159,0.02159,0.8869,1.239,12.1,0.5244,4.919,39.1,0.1831,1.551,6.314,158.92,213.89,5.696,5.77,0.1664,6.626,39.78,22.37,0.1009,64.82,1.763,0.6,0.3241,356.3,8.513,1.658,,0.1919,575.4,1.2659,1.837,7.841,0.398
2024-08-23,120.7,0.3311,6.17,20.78,0.49,21.42,57301.86,4.068,0.855,2425.72,3.36,0.01765,0.705,1.004,10.37,0.4023,3.849,36.39,0.1788,1.357,4.82,128.5,198.05,4.233,5.184,0.1556,5.614,29.4,16.43,0.0899,63.59,1.592,0.5472,0.2654,312.7,7.191,1.294,,0.1603,520.4,1.1792,1.44,7.354,0.3629
2024-08-30,125.98,0.339,6.04,20.16,0.5088,23.25,54869.95,4.161,0.875,2297.3,3.408,0.01868,0.7094,0.944,10.35,0.3757,3.756,35.78,0.1827,1.418,4.873,130.15,178.4,4.064,4.896,0.1532,6.348,27.73,16.25,0.0899,60.95,1.429,0.5295,0.2633,305.4,7.413,1.247,,0.16,491.4,1.0622,1.473,7.37,0.3243
2024-09-06,143.37,0.3385,5.88,19.03,0.511,23.8,59132.0,4.393,0.886,2316.1,3.447,0.01749,0.7321,0.994,10.81,0.3794,4.016,38.75,0.1939,1.473,4.945,131.37,177.22,4.8,5.554,0.149,6.533,29.22,18.66,0.0951,63.24,1.525,0.5706,0.2691,316.4,8.326,1.366,,0.1721,561.5,1.3875,1.461,8.018,0.336
2024-09-13,162.11,0.3517,7.96,19.52,0.6,27.29,63578.76,4.311,0.923,2581.0,3.722,0.02028,0.8244,1.112,11.13,0.0394,4.524,39.76,0.2019,1.69,5.629,144.63,155.98,5.354,5.62,0.1517,6.636,30.19,21.69,0.0961,68.68,1.592,0.5871,0.3176,342.6,8.248,1.462,,0.1911,580.7,1.571,1.518,8.71,0.3595
2024-09-20,161.5,0.3975,8.07,23.4,0.6454,29.04,65602.01,4.767,1.081,2657.62,4.083,0.02436,0.9177,1.325,12.46,0.0372,5.504,42.73,0.2269,1.902,6.668,158.46,181.82,6.008,5.847,0.1565,7.454,29.08,23.24,0.1017,69.27,1.89,0.6412,0.3562,352.6,9.537,1.74,4.344,0.2029,597.1,1.6178,1.92,9.033,0.38
2024-09-27,150.12,0.3575,8.71,19.64,0.5595,26.94,62819.91,4.191,0.8901,2440.03,3.699,0.02092,0.7897,1.081,11.27,0.0377,4.95,41.75,0.253,1.684,5.435,146.48,177.41,5.315,5.315,0.1543,7.079,29.27,20.76,0.0923,67.02,1.67,0.5336,0.3436,324.6,8.522,1.455,3.896,0.184,567.6,1.4591,1.812,8.698,0.3393
2024-10-04,154.64,0.3486,10.19,19.31,0.5295,29.06,62870.02,4.162,0.9332,2468.91,3.568,0.02176,0.7952,1.049,10.75,0.0384,4.704,41.83,0.2863,1.714,5.389,147.74,197.85,6.247,5.192,0.1626,7.682,35.43,20.33,0.0905,64.8,1.56,0.5321,0.3308,321.3,7.921,1.432,3.94,0.1845,567.1,1.3917,1.844,9.132,0.3349
2024-10-11,158.88,0.3649,10.0,19.55,0.6129,28.96,69031.99,4.579,1.3143,2746.91,3.986,0.02421,0.9763,1.215,11.98,0.0411,4.979,40.49,0.2758,1.81,5.514,167.4,189.46,6.105,5.358,0.1567,7.76,36.91,22.17,0.0972,74.3,1.701,0.5482,0.3554,369.9,8.348,1.73,4.758,0.2048,599.3,1.4329,2.457,9.081,0.3473
2024-10-18,147.94,0.3399,9.2,16.2,0.5195,25.77,68021.7,4.128,1.0324,2507.8,3.565,0.02071,1.0185,1.038,10.99,0.0427,4.308,39.36,0.3078,1.594,4.872,176.63,210.67,5.129,4.997,0.164,7.534,38.38,18.99,0.0943,71.06,1.502,0.5168,0.3105,352.2,7.797,1.402,4.555,0.1749,587.6,1.2578,3.483,8.672,0.2942
2024-10-25,132.87,0.3341,8.19,13.87,0.4823,23.54,68775.99,3.784,0.9022,2457.73,3.341,0.01795,0.8835,0.959,10.76,0.0441,3.688,37.29,0.3306,1.432,4.449,162.53,210.44,4.556,4.818,0.1651,7.047,37.22,16.88,0.0906,66.86,1.292,0.503,0.2753,340.1,7.184,1.221,4.264,0.1586,552.1,1.1231,3.336,8.384,0.2842
2024-11-01,190.06,0.5901,10.9,18.72,0.6287,31.89,80370.01,5.241,1.2313,3183.21,4.267,0.02518,1.2488,1.289,14.25,0.0479,4.723,43.54,0.3758,1.641,5.635,210.07,235.89,5.579,5.274,0.1639,9.212,45.49,25.75,0.1084,76.58,1.652,0.5884,0.3355,441.3,9.001,1.727,5.556,0.2041,640.2,1.5307,5.404,9.569,0.3699
2024-11-08,161.98,0.7026,11.79,17.47,0.6741,34.71,89855.99,5.424,1.2454,3076.0,4.345,0.02826,1.1929,1.157,13.78,0.0441,5.705,44.94,0.3874,1.678,7.08,237.47,269.16,5.025,5.383,0.1993,8.751,44.5,24.55,0.1964,87.2,1.461,1.0543,0.3421,433.1,8.986,1.593,5.249,0.218,625.0,1.2851,5.868,9.655,0.317
2024-11-15,171.14,1.0226,12.52,22.03,0.8621,42.06,97900.04,8.825,1.5507,3361.2,5.724,0.03946,1.1277,1.458,17.91,0.0439,6.873,51.92,0.4278,2.201,8.045,252.73,310.83,7.954,6.151,0.2085,10.899,52.6,28.43,0.5362,96.92,1.588,1.4331,0.4147,515.2,11.642,2.008,5.01,0.2391,642.7,1.4244,6.122,11.417,0.413
2024-11-22,209.24,1.1496,13.44,25.16,0.9689,45.09,97185.18,9.289,1.7054,3707.61,6.861,0.04405,1.2496,1.823,18.92,0.0458,6.915,54.61,0.4652,2.467,8.718,236.8,284.65,8.0,6.836,0.2072,13.06,60.04,29.99,0.5607,119.55,2.2,2.2937,0.4978,532.0,12.771,2.594,5.816,0.2896,662.3,1.862,5.271,11.602,0.429
2024-11-29,282.62,1.1936,14.5,26.76,1.1583,53.98,101109.59,10.392,2.6482,4004.15,7.871,0.06047,1.3381,2.163,26.09,0.0471,7.824,59.07,0.4327,2.67,10.274,237.02,290.47,8.379,6.78,0.3183,18.601,74.25,33.27,0.4931,134.91,2.305,2.6013,0.5119,622.3,14.573,2.925,6.705,0.3474,740.3,2.052,4.987,13.026,0.5011
2024-12-06,368.48,1.0996,13.65,22.43,1.0168,50.76,104463.99,9.028,2.1868,3959.09,6.737,0.0509,1.1117,2.382,29.26,0.0514,6.859,54.33,0.4375,2.539,9.326,224.27,296.68,6.885,6.391,0.2856,17.073,59.06,28.59,0.4304,121.11,2.155,2.4469,0.4267,546.2,13.194,2.698,5.991,0.2824,716.4,1.7645,5.427,13.56,0.4293
