universe,grp,rate,yrs,start,deep,mult
B_natural25,BCH+GRAM+PENDLE+TRX,24.9,8.24,2018-06-08,True,6.247042955210092
B_natural25,GRAM+LTC+PENDLE+XLM,28.86,8.74,2017-12-08,False,9.171332316444614
B_natural25,GRAM+PENDLE+XLM+XRP,27.43,8.36,2018-04-27,False,7.587020731489345
B_natural25,GRAM+PENDLE+POL+XLM,45.23,8.28,2018-05-25,False,21.969818715585244
B_natural25,GRAM+PENDLE+UNI+XLM,27.6,8.28,2018-05-25,False,7.523909860915699
B_natural25,GRAM+LINK+PENDLE+XLM,38.25,8.28,2018-05-25,False,14.611922463349092
B_natural25,AAVE+GRAM+PENDLE+XLM,29.73,8.28,2018-05-25,False,8.629282001009733
B_natural25,GRAM+HYPE+PENDLE+XLM,26.21,8.28,2018-05-25,False,6.8715765443042365
B_natural25,GRAM+PENDLE+RAY+XLM,34.34,8.28,2018-05-25,False,11.52232837445492
B_natural25,GLM+GRAM+PENDLE+XLM,26.65,8.28,2018-05-25,False,7.072468264432963
B_natural25,GRAM+PENDLE+RENDER+XLM,30.48,8.28,2018-05-25,False,9.051152655482387
B_natural25,FIL+GRAM+PENDLE+XLM,53.12,8.28,2018-05-25,False,34.045859391014375
B_natural25,GRAM+PENDLE+XLM+ZEC,46.92,8.28,2018-05-25,True,24.178536774892706
B_natural25,BNB+GRAM+PENDLE+XLM,57.08,8.84,2017-11-03,False,54.16374572116696
B_natural25,BCH+GRAM+PENDLE+XLM,26.13,8.28,2018-05-25,True,6.835594893320295
B_natural25,GRAM+LTC+PENDLE+XRP,30.97,8.74,2017-12-08,False,10.570165140892252
B_natural25,GRAM+LTC+PENDLE+POL,46.03,8.74,2017-12-08,False,27.366787800876487
B_natural25,GRAM+LTC+PENDLE+UNI,28.35,8.74,2017-12-08,False,8.85890266657832
B_natural25,GRAM+LINK+LTC+PENDLE,39.4,8.74,2017-12-08,False,18.232937475138122
B_natural25,AAVE+GRAM+LTC+PENDLE,31.22,8.74,2017-12-08,False,10.747817714853904
B_natural25,GRAM+HYPE+LTC+PENDLE,26.54,8.74,2017-12-08,False,7.824763774168398
B_natural25,GRAM+LTC+PENDLE+RAY,30.38,8.74,2017-12-08,False,10.16117512551921
B_natural25,GLM+GRAM+LTC+PENDLE,24.97,8.74,2017-12-08,False,7.015884459106223
B_natural25,GRAM+LTC+PENDLE+RENDER,26.8,8.74,2017-12-08,False,7.966403064400766
B_natural25,FIL+GRAM+LTC+PENDLE,42.4,8.74,2017-12-08,False,21.962274051346547
B_natural25,GRAM+LTC+PENDLE+ZEC,46.57,8.74,2017-12-08,True,28.264028856143455
B_natural25,BNB+GRAM+LTC+PENDLE,57.45,8.84,2017-11-03,False,55.3020408096541
B_natural25,BCH+GRAM+LTC+PENDLE,25.57,8.74,2017-12-08,True,7.315815018910726
B_natural25,GRAM+PENDLE+POL+XRP,42.58,8.36,2018-04-27,False,19.40572991888454
B_natural25,GRAM+PENDLE+UNI+XRP,26.96,8.36,2018-04-27,False,7.356231685144157
B_natural25,GRAM+LINK+PENDLE+XRP,36.08,8.36,2018-04-27,False,13.137730630165194
B_natural25,AAVE+GRAM+PENDLE+XRP,28.53,8.36,2018-04-27,False,8.152253634181902
B_natural25,GRAM+HYPE+PENDLE+XRP,25.01,8.36,2018-04-27,False,6.463357129106813
B_natural25,GRAM+PENDLE+RAY+XRP,35.25,8.36,2018-04-27,False,12.482673432326216
B_natural25,GLM+GRAM+PENDLE+XRP,26.87,8.36,2018-04-27,False,7.312750181405549
B_natural25,GRAM+PENDLE+RENDER+XRP,31.84,8.36,2018-04-27,False,10.083110922037372
B_natural25,FIL+GRAM+PENDLE+XRP,55.16,8.36,2018-04-27,False,39.347657728543496
B_natural25,GRAM+PENDLE+XRP+ZEC,44.5,8.36,2018-04-27,True,21.701772262150264
B_natural25,BNB+GRAM+PENDLE+XRP,55.47,8.84,2017-11-03,False,49.4488198669632
B_natural25,BCH+GRAM+PENDLE+XRP,25.48,8.36,2018-04-27,True,6.669340701671947
B_natural25,GRAM+PENDLE+POL+UNI,50.97,7.38,2019-04-19,False,20.90321243672204
B_natural25,GRAM+LINK+PENDLE+POL,55.26,7.65,2019-01-11,False,28.94714929346303
B_natural25,AAVE+GRAM+PENDLE+POL,50.64,7.38,2019-04-19,False,20.568350562728053
B_natural25,GRAM+HYPE+PENDLE+POL,48.14,7.38,2019-04-19,False,18.17866018949741
B_natural25,GRAM+PENDLE+POL+RAY,69.18,7.38,2019-04-19,False,48.4412980576247
B_natural25,GLM+GRAM+PENDLE+POL,50.05,7.38,2019-04-19,False,19.98120512422749
B_natural25,GRAM+PENDLE+POL+RENDER,57.79,7.38,2019-04-19,False,28.96186562105129
B_natural25,FIL+GRAM+PENDLE+POL,90.91,7.38,2019-04-19,False,118.17228711615151
B_natural25,GRAM+PENDLE+POL+ZEC,72.93,7.47,2019-03-15,True,59.8262044543788
B_natural25,BNB+GRAM+PENDLE+POL,69.82,8.84,2017-11-03,False,107.91984553371088
B_natural25,BCH+GRAM+PENDLE+POL,47.8,7.38,2019-04-19,True,17.872994567211368
B_natural25,GRAM+LINK+PENDLE+UNI,35.55,7.65,2019-01-11,False,10.246164937858165
B_natural25,AAVE+GRAM+PENDLE+UNI,32.95,5.98,2020-09-11,False,5.491061188063228
B_natural25,GRAM+HYPE+PENDLE+UNI,31.26,5.98,2020-09-11,False,5.086648777377545
B_natural25,GRAM+PENDLE+RAY+UNI,44.88,5.98,2020-09-11,False,9.179741571382838
B_natural25,GLM+GRAM+PENDLE+UNI,32.65,5.98,2020-09-11,False,5.417381007293496
B_natural25,GRAM+PENDLE+RENDER+UNI,39.79,5.98,2020-09-11,False,7.412199625167514
B_natural25,FIL+GRAM+PENDLE+UNI,76.91,5.98,2020-09-11,False,30.30813739349508
B_natural25,GRAM+PENDLE+UNI+ZEC,46.74,7.47,2019-03-15,True,17.54354701623572
B_natural25,BNB+GRAM+PENDLE+UNI,50.45,8.84,2017-11-03,False,36.9953361632568
B_natural25,BCH+GRAM+PENDLE+UNI,27.08,6.78,2019-11-22,True,5.077424306561357
B_natural25,AAVE+GRAM+LINK+PENDLE,35.61,7.65,2019-01-11,False,10.280911653118798
B_natural25,GRAM+HYPE+LINK+PENDLE,33.76,7.65,2019-01-11,False,9.255414851614015
B_natural25,GRAM+LINK+PENDLE+RAY,50.27,7.65,2019-01-11,False,22.546181095986185
B_natural25,GLM+GRAM+LINK+PENDLE,38.13,7.65,2019-01-11,False,11.835954592444054
B_natural25,GRAM+LINK+PENDLE+RENDER,44.39,7.65,2019-01-11,False,16.61341601894538
B_natural25,FIL+GRAM+LINK+PENDLE,72.58,7.65,2019-01-11,False,65.00953424649212
B_natural25,GRAM+LINK+PENDLE+ZEC,54.92,7.65,2019-01-11,True,28.465727370717918
B_natural25,BNB+GRAM+LINK+PENDLE,59.15,8.84,2017-11-03,False,60.809400762341596
B_natural25,BCH+GRAM+LINK+PENDLE,34.61,7.65,2019-01-11,True,9.714971492152605
B_natural25,AAVE+GRAM+HYPE+PENDLE,33.35,5.9,2020-10-09,False,5.46334741393475
B_natural25,AAVE+GRAM+PENDLE+RAY,48.24,5.9,2020-10-09,False,10.202248491451194
B_natural25,AAVE+GLM+GRAM+PENDLE,37.69,5.9,2020-10-09,False,6.599699470760066
B_natural25,AAVE+GRAM+PENDLE+RENDER,44.52,5.9,2020-10-09,False,8.781625697879429
B_natural25,AAVE+FIL+GRAM+PENDLE,86.61,5.9,2020-10-09,False,39.674913261639034
B_natural25,AAVE+GRAM+PENDLE+ZEC,47.33,7.47,2019-03-15,True,18.07736723815033
B_natural25,AAVE+BNB+GRAM+PENDLE,51.04,8.84,2017-11-03,False,38.29773381276182
B_natural25,AAVE+BCH+GRAM+PENDLE,28.74,6.78,2019-11-22,True,5.544438397085547
B_natural25,GRAM+HYPE+PENDLE+RAY,52.79,5.08,2021-08-06,False,8.613948064083894
B_natural25,GLM+GRAM+HYPE+PENDLE,30.93,4.87,2021-10-22,False,3.7151875916751878
B_natural25,GRAM+HYPE+PENDLE+RENDER,44.14,4.87,2021-10-22,False,5.933085423999073
B_natural25,FIL+GRAM+HYPE+PENDLE,76.73,5.9,2020-10-09,False,28.782640743736657
B_natural25,GRAM+HYPE+PENDLE+ZEC,41.0,7.47,2019-03-15,True,13.021672591699225
B_natural25,BNB+GRAM+HYPE+PENDLE,46.33,8.84,2017-11-03,False,28.94323119779121
B_natural25,BCH+GRAM+HYPE+PENDLE,23.28,6.78,2019-11-22,True,4.132872451519109
B_natural25,GLM+GRAM+PENDLE+RAY,46.12,5.08,2021-08-06,False,6.86633662031826
B_natural25,GRAM+PENDLE+RAY+RENDER,47.53,5.08,2021-08-06,False,7.209616093045153
B_natural25,FIL+GRAM+PENDLE+RAY,72.96,5.9,2020-10-09,False,25.344252807522622
B_natural25,GRAM+PENDLE+RAY+ZEC,66.53,7.47,2019-03-15,True,45.13867856185851
B_natural25,BNB+GRAM+PENDLE+RAY,65.12,8.84,2017-11-03,False,84.2071891419753
B_natural25,BCH+GRAM+PENDLE+RAY,42.48,6.78,2019-11-22,True,11.026850480607152
B_natural25,GLM+GRAM+PENDLE+RENDER,37.71,4.87,2021-10-22,False,4.75074674287629
B_natural25,FIL+GLM+GRAM+PENDLE,66.61,5.9,2020-10-09,False,20.325267960228075
B_natural25,GLM+GRAM+PENDLE+ZEC,43.96,7.47,2019-03-15,True,15.207804807602667
B_natural25,BNB+GLM+GRAM+PENDLE,48.72,8.84,2017-11-03,False,33.399909541406345
B_natural25,BCH+GLM+GRAM+PENDLE,23.44,6.78,2019-11-22,True,4.169376272207241
B_natural25,FIL+GRAM+PENDLE+RENDER,65.18,5.9,2020-10-09,False,19.317415646492243
B_natural25,GRAM+PENDLE+RENDER+ZEC,53.91,7.47,2019-03-15,True,25.05435814212817
B_natural25,BNB+GRAM+PENDLE+RENDER,56.48,8.84,2017-11-03,False,52.36198753935175
B_natural25,BCH+GRAM+PENDLE+RENDER,30.74,6.78,2019-11-22,True,6.155303883887857
B_natural25,FIL+GRAM+PENDLE+ZEC,83.52,7.47,2019-03-15,True,93.26420705771469
B_natural25,BNB+FIL+GRAM+PENDLE,82.84,8.84,2017-11-03,False,207.3526163153885
B_natural25,BCH+FIL+GRAM+PENDLE,57.4,6.78,2019-11-22,True,21.661676015889316
B_natural25,BNB+GRAM+PENDLE+ZEC,62.21,8.84,2017-11-03,True,71.95917884114905
B_natural25,BCH+GRAM+PENDLE+ZEC,40.68,7.47,2019-03-15,True,12.80252777031155
B_natural25,BCH+BNB+GRAM+PENDLE,46.53,8.84,2017-11-03,True,29.294810872498726
B_natural25,LTC+PENDLE+TRX+XLM,34.36,8.74,2017-12-08,False,13.215383111987041
B_natural25,PENDLE+TRX+XLM+XRP,28.68,8.36,2018-04-27,False,8.232133346538548
B_natural25,PENDLE+POL+TRX+XLM,45.67,8.28,2018-05-25,False,22.5270641337538
B_natural25,PENDLE+TRX+UNI+XLM,31.35,8.28,2018-05-25,False,9.56315155773285
B_natural25,LINK+PENDLE+TRX+XLM,39.29,8.28,2018-05-25,False,15.547375574138348
B_natural25,AAVE+PENDLE+TRX+XLM,32.41,8.28,2018-05-25,False,10.221252205299766
B_natural25,HYPE+PENDLE+TRX+XLM,30.2,8.28,2018-05-25,False,8.89158018701729
B_natural25,PENDLE+RAY+TRX+XLM,42.74,8.28,2018-05-25,False,19.038745708788365
B_natural25,GLM+PENDLE+TRX+XLM,33.26,8.28,2018-05-25,False,10.777410325669251
B_natural25,PENDLE+RENDER+TRX+XLM,38.79,8.28,2018-05-25,False,15.091266738002895
B_natural25,FIL+PENDLE+TRX+XLM,62.64,8.28,2018-05-25,False,56.09996462673436
B_natural25,PENDLE+TRX+XLM+ZEC,47.13,8.28,2018-05-25,True,24.466183324216455
B_natural25,BNB+PENDLE+TRX+XLM,57.55,8.84,2017-11-03,False,55.61330720183895
B_natural25,BCH+PENDLE+TRX+XLM,29.48,8.28,2018-05-25,True,8.492553261446384
B_natural25,LTC+PENDLE+TRX+XRP,36.0,8.74,2017-12-08,False,14.693662462111897
B_natural25,LTC+PENDLE+POL+TRX,52.25,8.74,2017-12-08,False,39.40495296051125
B_natural25,LTC+PENDLE+TRX+UNI,35.71,8.74,2017-12-08,False,14.422069142475447
B_natural25,LINK+LTC+PENDLE+TRX,45.84,8.74,2017-12-08,False,27.05714508136943
B_natural25,AAVE+LTC+PENDLE+TRX,38.4,8.74,2017-12-08,False,17.12101184201417
B_natural25,HYPE+LTC+PENDLE+TRX,34.65,8.74,2017-12-08,False,13.46677384124442
B_natural25,LTC+PENDLE+RAY+TRX,39.83,8.74,2017-12-08,False,18.73040318124728
B_natural25,GLM+LTC+PENDLE+TRX,33.5,8.74,2017-12-08,False,12.494136956442361
B_natural25,LTC+PENDLE+RENDER+TRX,35.86,8.74,2017-12-08,False,14.561988160830067
B_natural25,FIL+LTC+PENDLE+TRX,51.18,8.74,2017-12-08,False,37.04934550766129
B_natural25,LTC+PENDLE+TRX+ZEC,52.52,8.74,2017-12-08,True,40.01991872408588
B_natural25,BNB+LTC+PENDLE+TRX,63.24,8.84,2017-11-03,False,76.10041430094734
B_natural25,BCH+LTC+PENDLE+TRX,32.34,8.74,2017-12-08,True,11.57658537327893
B_natural25,PENDLE+POL+TRX+XRP,37.6,8.36,2018-04-27,False,14.41617705043073
B_natural25,PENDLE+TRX+UNI+XRP,27.62,8.36,2018-04-27,False,7.682112604932721
B_natural25,LINK+PENDLE+TRX+XRP,31.75,8.36,2018-04-27,False,10.02571178814177
B_natural25,AAVE+PENDLE+TRX+XRP,27.06,8.36,2018-04-27,False,7.404811277306521
B_natural25,HYPE+PENDLE+TRX+XRP,25.38,8.36,2018-04-27,False,6.625036870469141
B_natural25,PENDLE+RAY+TRX+XRP,42.76,8.36,2018-04-27,False,19.611493503697385
B_natural25,GLM+PENDLE+TRX+XRP,31.98,8.36,2018-04-27,False,10.172973585982712
B_natural25,PENDLE+RENDER+TRX+XRP,39.37,8.36,2018-04-27,False,16.041883141088668
B_natural25,FIL+PENDLE+TRX+XRP,64.72,8.36,2018-04-27,False,64.86334612262648
B_natural25,PENDLE+TRX+XRP+ZEC,39.11,8.36,2018-04-27,True,15.793406409170316
B_natural25,BNB+PENDLE+TRX+XRP,49.35,8.84,2017-11-03,False,34.67162574844376
B_natural25,BCH+PENDLE+TRX+XRP,26.0,8.36,2018-04-27,True,6.903951903263644
B_natural25,PENDLE+POL+TRX+UNI,45.75,8.24,2018-06-08,False,22.291257190572146
B_natural25,LINK+PENDLE+POL+TRX,42.7,8.24,2018-06-08,False,18.72636734554571
B_natural25,AAVE+PENDLE+POL+TRX,41.58,8.24,2018-06-08,False,17.549135282218465
B_natural25,HYPE+PENDLE+POL+TRX,41.45,8.24,2018-06-08,False,17.4167983148943
B_natural25,PENDLE+POL+RAY+TRX,77.31,8.24,2018-06-08,False,112.08869518055236
B_natural25,GLM+PENDLE+POL+TRX,52.79,8.24,2018-06-08,False,32.8807890269683
B_natural25,PENDLE+POL+RENDER+TRX,63.34,8.24,2018-06-08,False,57.001019361081944
B_natural25,FIL+PENDLE+POL+TRX,95.73,8.24,2018-06-08,False,253.07948608067582
B_natural25,PENDLE+POL+TRX+ZEC,53.04,8.24,2018-06-08,True,33.32674095950367
B_natural25,BNB+PENDLE+POL+TRX,56.67,8.84,2017-11-03,False,52.926704810935036
B_natural25,BCH+PENDLE+POL+TRX,43.33,8.24,2018-06-08,True,19.418590846991552
B_natural25,LINK+PENDLE+TRX+UNI,33.43,8.24,2018-06-08,False,10.76685154175376
B_natural25,AAVE+PENDLE+TRX+UNI,26.34,8.24,2018-06-08,False,6.865889188460379
B_natural25,HYPE+PENDLE+TRX+UNI,26.45,8.24,2018-06-08,False,6.915302612671019
B_natural25,PENDLE+RAY+TRX+UNI,48.06,8.24,2018-06-08,False,25.37505657360989
B_natural25,GLM+PENDLE+TRX+UNI,30.43,8.24,2018-06-08,False,8.927103148243752
B_natural25,PENDLE+RENDER+TRX+UNI,37.97,8.24,2018-06-08,False,14.18487894302624
B_natural25,FIL+PENDLE+TRX+UNI,62.67,8.24,2018-06-08,False,55.10278193880236
B_natural25,PENDLE+TRX+UNI+ZEC,42.09,8.24,2018-06-08,True,18.076875106100005
B_natural25,BNB+PENDLE+TRX+UNI,48.53,8.84,2017-11-03,False,33.02458436790548
B_natural25,BCH+PENDLE+TRX+UNI,26.48,8.24,2018-06-08,True,6.928833112325517
B_natural25,AAVE+LINK+PENDLE+TRX,29.16,8.24,2018-06-08,False,8.23559572466964
B_natural25,HYPE+LINK+PENDLE+TRX,28.02,8.24,2018-06-08,False,7.655424194215653
B_natural25,LINK+PENDLE+RAY+TRX,60.91,8.24,2018-06-08,False,50.3783810594321
B_natural25,GLM+LINK+PENDLE+TRX,38.54,8.24,2018-06-08,False,14.675047322876186
B_natural25,LINK+PENDLE+RENDER+TRX,48.48,8.24,2018-06-08,False,25.974307706513518
B_natural25,FIL+LINK+PENDLE+TRX,78.54,8.24,2018-06-08,False,118.65902371909462
B_natural25,LINK+PENDLE+TRX+ZEC,38.14,8.24,2018-06-08,True,14.329541077394836
B_natural25,BNB+LINK+PENDLE+TRX,45.57,8.84,2017-11-03,False,27.641107304424036
B_natural25,BCH+LINK+PENDLE+TRX,29.62,8.24,2018-06-08,True,8.480421160930321
B_natural25,AAVE+HYPE+PENDLE+TRX,24.35,8.24,2018-06-08,False,6.023949277023348
B_natural25,AAVE+PENDLE+RAY+TRX,52.35,8.24,2018-06-08,False,32.10863612826852
B_natural25,AAVE+GLM+PENDLE+TRX,32.13,8.24,2018-06-08,False,9.932345639251372
B_natural25,AAVE+PENDLE+RENDER+TRX,41.15,8.24,2018-06-08,False,17.11474653214725
B_natural25,AAVE+FIL+PENDLE+TRX,69.02,8.24,2018-06-08,False,75.54573002998568
B_natural25,AAVE+PENDLE+TRX+ZEC,37.33,8.24,2018-06-08,True,13.651710225741354
B_natural25,AAVE+BNB+PENDLE+TRX,43.68,8.84,2017-11-03,False,24.625409592595144
B_natural25,AAVE+BCH+PENDLE+TRX,25.54,8.24,2018-06-08,True,6.515754375713854
B_natural25,HYPE+PENDLE+RAY+TRX,47.63,8.24,2018-06-08,False,24.77415593164218
B_natural25,GLM+HYPE+PENDLE+TRX,26.22,8.24,2018-06-08,False,6.812337704986484
B_natural25,HYPE+PENDLE+RENDER+TRX,35.85,8.24,2018-06-08,False,12.485658617534229
B_natural25,FIL+HYPE+PENDLE+TRX,63.17,8.24,2018-06-08,False,56.5140177294584
B_natural25,HYPE+PENDLE+TRX+ZEC,34.28,8.24,2018-06-08,True,11.34523197844047
B_natural25,BNB+HYPE+PENDLE+TRX,41.92,8.84,2017-11-03,False,22.083374932822345
B_natural25,BCH+HYPE+PENDLE+TRX,22.41,8.24,2018-06-08,True,5.291895249949169
B_natural25,GLM+PENDLE+RAY+TRX,43.46,8.24,2018-06-08,False,19.564196238369227
B_natural25,PENDLE+RAY+RENDER+TRX,44.79,8.24,2018-06-08,False,21.10988178380198
B_natural25,FIL+PENDLE+RAY+TRX,61.12,8.24,2018-06-08,False,50.92270842962304
B_natural25,PENDLE+RAY+TRX+ZEC,70.77,8.24,2018-06-08,True,82.237785323089
B_natural25,BNB+PENDLE+RAY+TRX,74.81,8.84,2017-11-03,False,139.40740774205054
B_natural25,BCH+PENDLE+RAY+TRX,46.09,8.24,2018-06-08,True,22.72337470668898
B_natural25,GLM+PENDLE+RENDER+TRX,33.63,8.24,2018-06-08,False,10.900557237471633
B_natural25,FIL+GLM+PENDLE+TRX,56.31,8.24,2018-06-08,False,39.66897032966748
B_natural25,GLM+PENDLE+TRX+ZEC,45.63,8.24,2018-06-08,True,22.140478365820904
B_natural25,BNB+GLM+PENDLE+TRX,52.99,8.84,2017-11-03,False,42.896446241712304
B_natural25,BCH+GLM+PENDLE+TRX,27.17,8.24,2018-06-08,True,7.246523274395168
B_natural25,FIL+PENDLE+RENDER+TRX,54.96,8.24,2018-06-08,False,36.932573223116364
B_natural25,PENDLE+RENDER+TRX+ZEC,57.71,8.24,2018-06-08,True,42.6933338573249
B_natural25,BNB+PENDLE+RENDER+TRX,63.92,8.84,2017-11-03,False,78.94895707032391
B_natural25,BCH+PENDLE+RENDER+TRX,35.21,8.24,2018-06-08,True,12.009159622693831
B_natural25,FIL+PENDLE+TRX+ZEC,87.86,8.24,2018-06-08,True,180.46574567054301
B_natural25,BNB+FIL+PENDLE+TRX,94.98,8.84,2017-11-03,False,366.02620910104565
B_natural25,BCH+FIL+PENDLE+TRX,59.41,8.24,2018-06-08,True,46.63674475798442
B_natural25,BNB+PENDLE+TRX+ZEC,48.69,8.84,2017-11-03,True,33.34039733686365
B_natural25,BCH+PENDLE+TRX+ZEC,35.52,8.24,2018-06-08,True,12.237929816062204
B_natural25,BCH+BNB+PENDLE+TRX,44.09,8.84,2017-11-03,True,25.253591879898938
B_natural25,LTC+PENDLE+XLM+XRP,28.87,8.74,2017-12-08,False,9.177554691270224
B_natural25,LTC+PENDLE+POL+XLM,47.4,8.74,2017-12-08,False,29.69395226179756
B_natural25,LTC+PENDLE+UNI+XLM,30.01,8.74,2017-12-08,False,9.911898986873467
B_natural25,LINK+LTC+PENDLE+XLM,40.36,8.74,2017-12-08,False,19.360071745676937
B_natural25,AAVE+LTC+PENDLE+XLM,32.83,8.74,2017-12-08,False,11.956623359102519
B_natural25,HYPE+LTC+PENDLE+XLM,31.56,8.74,2017-12-08,False,10.993667011843534
B_natural25,LTC+PENDLE+RAY+XLM,33.86,8.74,2017-12-08,False,12.791697265424556
B_natural25,GLM+LTC+PENDLE+XLM,28.96,8.74,2017-12-08,False,9.233724523666186
B_natural25,LTC+PENDLE+RENDER+XLM,29.85,8.74,2017-12-08,False,9.805792019942123
B_natural25,FIL+LTC+PENDLE+XLM,45.14,8.74,2017-12-08,False,25.942953536345343
B_natural25,LTC+PENDLE+XLM+ZEC,48.3,8.74,2017-12-08,True,31.316531842139305
B_natural25,BNB+LTC+PENDLE+XLM,63.87,8.84,2017-11-03,False,78.73633052462252
B_natural25,BCH+LTC+PENDLE+XLM,27.8,8.74,2017-12-08,True,8.532566120740125
B_natural25,PENDLE+POL+XLM+XRP,41.02,8.36,2018-04-27,False,17.700549073696493
B_natural25,PENDLE+UNI+XLM+XRP,26.09,8.36,2018-04-27,False,6.945286889853265
B_natural25,LINK+PENDLE+XLM+XRP,34.34,8.36,2018-04-27,False,11.797681720331068
B_natural25,AAVE+PENDLE+XLM+XRP,27.43,8.36,2018-04-27,False,7.587020731489345
B_natural25,HYPE+PENDLE+XLM+XRP,27.17,8.36,2018-04-27,False,7.45857484225152
B_natural25,PENDLE+RAY+XLM+XRP,35.85,8.36,2018-04-27,False,12.953245999032589
B_natural25,GLM+PENDLE+XLM+XRP,28.38,8.36,2018-04-27,False,8.073057104679213
B_natural25,PENDLE+RENDER+XLM+XRP,32.51,8.36,2018-04-27,False,10.519588393926124
B_natural25,FIL+PENDLE+XLM+XRP,55.3,8.36,2018-04-27,False,39.64545165855223
B_natural25,PENDLE+XLM+XRP+ZEC,43.13,8.36,2018-04-27,True,20.040493499944
B_natural25,BNB+PENDLE+XLM+XRP,55.71,8.84,2017-11-03,False,50.12771421501633
B_natural25,BCH+PENDLE+XLM+XRP,24.93,8.36,2018-04-27,True,6.4288596724675005
B_natural25,PENDLE+POL+UNI+XLM,41.28,8.28,2018-05-25,False,17.485098452507952
B_natural25,LINK+PENDLE+POL+XLM,49.45,8.28,2018-05-25,False,27.850064955445916
B_natural25,AAVE+PENDLE+POL+XLM,43.91,8.28,2018-05-25,False,20.370104547409678
B_natural25,HYPE+PENDLE+POL+XLM,44.09,8.28,2018-05-25,False,20.582029979351418
B_natural25,PENDLE+POL+RAY+XLM,55.88,8.28,2018-05-25,False,39.473395696468806
B_natural25,GLM+PENDLE+POL+XLM,46.51,8.28,2018-05-25,False,23.62549855627086
B_natural25,PENDLE+POL+RENDER+XLM,51.26,8.28,2018-05-25,False,30.769151160565528
B_natural25,FIL+PENDLE+POL+XLM,79.93,8.28,2018-05-25,False,129.49638414843398
B_natural25,PENDLE+POL+XLM+ZEC,61.19,8.28,2018-05-25,True,52.090608294251716
B_natural25,BNB+PENDLE+POL+XLM,75.15,8.84,2017-11-03,False,141.82266834541667
B_natural25,BCH+PENDLE+POL+XLM,42.13,8.28,2018-05-25,True,18.375453239983077
B_natural25,LINK+PENDLE+UNI+XLM,35.42,8.28,2018-05-25,False,12.31214332184816
B_natural25,AAVE+PENDLE+UNI+XLM,25.7,8.28,2018-05-25,False,6.645017044380049
B_natural25,HYPE+PENDLE+UNI+XLM,27.86,8.28,2018-05-25,False,7.651794833072373
B_natural25,PENDLE+RAY+UNI+XLM,35.56,8.28,2018-05-25,False,12.417933167417617
B_natural25,GLM+PENDLE+UNI+XLM,27.91,8.28,2018-05-25,False,7.676606001247356
B_natural25,PENDLE+RENDER+UNI+XLM,31.83,8.28,2018-05-25,False,9.856392899944568
B_natural25,FIL+PENDLE+UNI+XLM,55.49,8.28,2018-05-25,False,38.663075565526945
B_natural25,PENDLE+UNI+XLM+ZEC,45.12,8.28,2018-05-25,True,21.832415766669804
B_natural25,BNB+PENDLE+UNI+XLM,56.28,8.84,2017-11-03,False,51.77332754102862
B_natural25,BCH+PENDLE+UNI+XLM,25.32,8.28,2018-05-25,True,6.480504220833693
B_natural25,AAVE+LINK+PENDLE+XLM,36.29,8.28,2018-05-25,False,12.982605184130593
B_natural25,HYPE+LINK+PENDLE+XLM,37.09,8.28,2018-05-25,False,13.627237619869616
B_natural25,LINK+PENDLE+RAY+XLM,46.84,8.28,2018-05-25,False,24.069741818590472
B_natural25,GLM+LINK+PENDLE+XLM,39.85,8.28,2018-05-25,False,16.072567467193966
B_natural25,LINK+PENDLE+RENDER+XLM,44.21,8.28,2018-05-25,False,20.724388276452466
B_natural25,FIL+LINK+PENDLE+XLM,72.0,8.28,2018-05-25,False,89.16112516317513
B_natural25,LINK+PENDLE+XLM+ZEC,53.22,8.28,2018-05-25,True,34.23040143025419
B_natural25,BNB+LINK+PENDLE+XLM,64.3,8.84,2017-11-03,False,80.58163236460712
B_natural25,BCH+LINK+PENDLE+XLM,34.92,8.28,2018-05-25,True,11.940761753981894
B_natural25,AAVE+HYPE+PENDLE+XLM,29.03,8.28,2018-05-25,False,8.251235326300693
B_natural25,AAVE+PENDLE+RAY+XLM,37.35,8.28,2018-05-25,False,13.84271686031693
B_natural25,AAVE+GLM+PENDLE+XLM,30.97,8.28,2018-05-25,False,9.336470553543915
B_natural25,AAVE+PENDLE+RENDER+XLM,34.47,8.28,2018-05-25,False,11.614976952569753
B_natural25,AAVE+FIL+PENDLE+XLM,60.58,8.28,2018-05-25,False,50.48068455633842
B_natural25,AAVE+PENDLE+XLM+ZEC,46.08,8.28,2018-05-25,True,23.057461618083888
B_natural25,AAVE+BNB+PENDLE+XLM,56.77,8.84,2017-11-03,False,53.226088500532754
B_natural25,AAVE+BCH+PENDLE+XLM,27.16,8.28,2018-05-25,True,7.311766255910087
B_natural25,HYPE+PENDLE+RAY+XLM,37.22,8.28,2018-05-25,False,13.734605704121371
B_natural25,GLM+HYPE+PENDLE+XLM,28.34,8.28,2018-05-25,False,7.892919063395205
B_natural25,HYPE+PENDLE+RENDER+XLM,33.55,8.28,2018-05-25,False,10.973152849834243
B_natural25,FIL+HYPE+PENDLE+XLM,59.06,8.28,2018-05-25,False,46.65786893367157
B_natural25,HYPE+PENDLE+XLM+ZEC,44.72,8.28,2018-05-25,True,21.339116080203752
B_natural25,BNB+HYPE+PENDLE+XLM,56.32,8.84,2017-11-03,False,51.89058776181348
