Date,SPY,QQQ,DIA,XLE,XLP,XLV,XLU,AAPL,NVDA,MSFT,XLK
2023-06-19,417.3539,356.3184,320.5124,35.1361,68.0055,125.5302,29.7104,183.9404,42.1269,326.6612,
2023-06-26,427.0553,363.0803,326.8719,36.8666,68.3650,126.2244,29.8977,191.1235,42.2197,332.0435,
2023-07-03,422.4984,359.9549,320.7689,36.6940,67.7106,122.6773,29.8748,187.8817,42.4204,328.8064,
2023-07-10,432.8357,372.5648,328.1267,36.9938,68.4664,125.2449,30.5419,187.8916,45.3806,336.6262,
2023-07-17,435.6296,369.1838,335.0074,38.2882,69.7107,129.5625,31.2774,189.1232,44.2229,335.1929,
2023-07-24,440.1961,376.8990,337.2335,38.9922,70.1440,128.5639,30.6287,192.9562,46.6591,329.9276,
2023-07-31,430.4561,365.6554,333.5898,39.4782,68.8074,125.9106,29.2352,179.3192,44.5931,319.6020,
2023-08-07,429.3385,359.9549,335.8255,40.8317,68.9457,129.0203,29.5002,175.4174,40.7756,313.0008,
2023-08-14,420.5236,351.9841,328.8149,40.3366,67.3050,126.9852,29.0068,172.1615,43.2148,309.2372,
2023-08-21,423.8665,357.7730,327.2715,39.7825,66.7520,126.8711,29.0707,176.2265,45.9285,315.5884,
2023-08-28,434.6758,371.1101,332.4926,41.2132,66.4939,127.0233,28.6184,186.9317,48.4147,321.1385,
2023-09-04,429.2133,366.1861,330.1393,41.8082,66.0883,125.5873,28.8651,175.8022,45.4871,326.6200,
2023-09-11,428.6487,364.4464,330.6589,41.7900,66.4109,125.7109,29.6692,172.6746,43.8183,322.6627,
2023-09-18,416.1288,352.2771,324.3924,40.8631,65.0886,124.2786,29.1497,172.4575,41.5325,309.7550,
2023-09-25,413.2863,352.6314,319.9693,41.3572,63.8543,122.9322,27.1416,168.9253,43.4180,308.5239,
2023-10-02,415.2780,358.9602,319.1573,39.2251,61.8685,124.1449,26.3678,175.1215,45.6768,319.7704,
2023-10-09,417.1729,359.5311,321.6220,40.9912,61.9891,124.3168,27.3120,176.4633,45.3763,320.2297,
2023-10-16,407.2052,349.0192,316.5546,41.2977,62.4253,122.2829,26.7271,170.5730,41.3099,319.1940,
2023-10-23,397.0442,339.8753,309.8640,38.7218,61.7850,117.5848,27.0495,165.9752,40.4246,322.2621,
2023-10-30,420.2569,361.9228,325.5584,39.6597,63.7987,121.6622,28.4911,174.2927,44.9212,344.7260,
2023-11-06,425.9803,372.4348,327.8524,38.1636,63.9935,120.5736,27.7818,184.1548,48.2450,361.2099,
2023-11-13,435.8224,379.9644,334.6646,38.7492,64.4854,122.4643,28.6891,187.4052,49.2062,362.1193,
2023-11-20,440.1826,383.3797,338.8500,38.8590,65.3391,125.2144,28.8734,187.6819,47.6870,369.5408,
2023-11-27,443.8564,383.8030,347.7090,38.9002,65.8402,125.8828,29.2602,188.9366,46.6779,366.6819,
2023-12-04,444.9200,385.9978,347.7762,37.6237,65.0607,126.1120,29.2050,193.3527,47.4217,366.4077,
2023-12-11,455.5864,398.9605,357.6824,38.5708,66.1093,128.1077,29.4629,195.1903,48.8033,362.9808,
2023-12-18,459.7799,402.7556,358.8054,39.2554,66.5918,129.5061,29.1128,191.2681,48.7434,366.7504,
2023-12-25,461.3914,404.0923,361.7523,38.7287,67.3492,130.8106,29.4429,190.2110,49.4341,368.1799,
2024-01-01,454.2177,391.4916,359.6118,39.1168,67.3305,133.4387,30.0008,178.9978,49.0099,360.0631,
2024-01-08,462.7213,404.1318,360.8308,38.1929,68.0691,134.7815,29.4383,183.6806,54.6129,380.3501,
2024-01-15,468.3028,415.5978,363.6195,37.0334,67.3679,133.7648,28.3504,189.2527,59.3854,390.3369,
2024-01-22,473.1371,418.1929,366.0110,38.9181,67.9102,133.5826,28.4573,190.1024,60.9227,395.4869,
2024-01-29,479.8737,423.3241,371.1301,38.5809,69.3501,136.1915,28.5875,183.6115,66.0426,402.6245,
2024-02-05,486.5232,431.2574,371.4182,38.4839,68.3590,138.1290,28.0203,186.8134,72.0050,411.7595,
2024-02-12,484.8827,424.8634,371.4947,39.5279,68.5179,139.6733,28.4666,180.3439,72.4842,396.3458,
2024-02-19,492.9785,430.9911,376.3911,39.7080,69.9205,141.8218,28.8060,180.5517,78.6771,402.5059,
2024-02-26,497.8320,439.7040,376.4200,40.2531,69.6213,140.3639,28.6944,177.7225,82.1330,407.5674,
2024-03-04,496.7351,433.2013,373.2263,40.7289,70.2758,140.4502,29.6382,168.8889,87.3768,398.4645,
2024-03-11,496.4381,428.1690,373.1665,42.2949,70.6217,139.4239,29.5033,170.7585,87.6853,408.4698,
2024-03-18,507.5193,441.0463,380.4275,43.0279,71.2452,140.0044,29.9346,170.4221,94.1261,420.5545,
2024-03-25,509.3304,438.7046,383.5419,43.9639,71.9234,142.2088,30.7737,169.6307,90.1999,412.6877,
2024-04-01,504.8122,435.2068,374.9601,45.6729,70.0114,137.8673,30.5440,167.7512,87.8560,417.3961,
2024-04-08,497.4314,433.0331,366.2914,44.7648,69.1166,133.7184,30.0940,174.6461,88.0337,413.8452,
2024-04-15,482.1534,409.6954,366.4159,44.2246,70.1150,133.7569,30.6705,163.2206,76.0684,391.5001,
2024-04-22,494.9094,425.8500,368.8375,44.5832,71.1982,134.7292,31.0268,167.4743,87.5835,398.5626,
2024-04-29,497.8599,430.2766,373.1404,43.1070,71.4713,135.5666,32.0674,181.4024,88.6356,398.8961,
2024-05-06,507.1590,436.7778,381.2540,43.6938,73.1102,138.2235,33.4081,181.3216,89.7227,406.8218,
2024-05-13,515.5427,446.3620,386.4308,44.2200,73.6659,140.8418,33.9096,188.0771,92.3192,412.9309,
2024-05-20,515.5331,452.4780,377.4356,42.5482,72.6204,139.0225,33.5159,188.1861,106.2851,422.7085,
2024-05-27,513.5174,445.3245,374.4306,43.4004,72.8465,138.3294,34.0878,190.4347,109.4436,407.9389,
2024-06-03,519.9829,457.4281,375.3582,41.9056,73.1479,140.9574,32.7846,195.0309,120.6792,416.5078,
2024-06-10,528.5227,473.4642,373.3968,40.9975,72.4791,140.4279,32.7846,210.4836,131.6630,434.9036,
2024-06-17,531.9177,474.4424,378.9567,41.7938,73.1573,141.3231,32.5268,205.5308,126.3617,441.9887,
2024-06-24,531.6343,474.1375,378.7532,42.7866,72.6752,140.8525,32.1984,208.6312,123.3367,439.2077,
2024-07-01,541.8134,491.0107,381.2419,42.2938,73.4344,139.5576,32.3921,224.2028,125.6229,459.4607,
2024-07-08,547.0397,489.6845,387.6526,42.4909,73.5009,143.2879,33.6727,228.3631,129.0273,445.6934,
2024-07-15,536.2940,470.3077,390.3855,43.3593,74.1082,142.9013,33.1387,222.1920,117.7360,429.5382,
2024-07-22,531.8492,458.1650,393.3114,43.2748,74.4878,144.9211,33.6302,215.9019,112.8740,417.9033,
2024-07-29,520.5763,444.0927,384.7470,41.4958,75.2186,145.7908,35.0714,217.7840,107.0935,401.4139,
2024-08-05,520.6640,445.7354,382.8287,41.9699,75.1142,144.9404,34.7831,214.1982,104.5776,398.9867,
2024-08-12,541.4910,470.0999,394.3750,42.4674,76.4048,147.7332,35.1754,224.1747,124.3750,411.9622,
2024-08-19,549.1302,475.0183,399.3103,42.4299,77.6670,150.2266,35.6384,224.9582,129.1571,410.3083,
2024-08-26,550.6444,471.3270,403.5572,42.8477,78.3028,151.9178,36.0495,227.1002,119.1736,410.6530,
2024-09-02,527.8636,444.0333,392.1741,40.3739,78.7584,148.7770,35.8700,218.9881,102.6608,395.4531,
2024-09-09,549.0129,470.4067,402.3257,40.1767,79.6504,150.9127,37.1127,220.6542,118.9142,423.8937,
2024-09-16,556.8113,477.4330,408.9959,41.6647,78.8153,150.0623,37.8404,226.3069,115.8190,428.5010,
2024-09-23,559.9666,482.3752,411.3103,41.2658,79.2055,148.4298,38.2586,225.9003,121.2106,421.3637,
2024-09-30,561.4462,482.9401,411.7577,44.1007,77.7267,147.0912,38.6820,224.9185,124.7251,409.5897,
2024-10-07,567.9133,488.9258,416.9313,43.9256,77.8889,149.2737,37.7020,225.6623,134.5897,409.8456,
2024-10-14,572.8225,490.0258,420.8786,42.7566,78.4614,148.5365,38.9865,233.0505,137.7847,411.6570,
2024-10-21,567.3841,490.8682,409.6913,42.4868,77.3356,144.1327,38.2396,229.4903,141.3192,421.4917,
2024-10-28,559.5452,483.0491,408.9909,41.6633,76.4674,143.3082,37.1692,221.0608,135.1888,403.9882,
2024-11-04,586.1486,509.5191,428.1456,44.3705,77.1066,145.6750,37.6687,225.3248,147.3997,415.9689,
2024-11-11,573.9590,492.1069,422.9550,44.8343,76.2861,137.5852,37.7020,223.3789,141.7585,408.5462,
2024-11-18,583.5226,501.2441,431.3749,46.0365,78.0797,139.8356,38.7486,228.2139,141.7286,411.3368,
2024-11-25,590.4210,505.1585,438.1206,45.2130,79.3963,142.9881,39.4527,235.6201,138.0343,417.7090,
2024-12-02,595.5750,521.7482,435.2587,43.0784,78.5949,139.9520,37.9113,241.0904,142.2276,437.5460,
2024-12-09,592.0475,525.7617,427.6857,42.2265,78.2706,136.7607,36.9361,246.3423,134.0498,441.1957,
2024-12-16,581.2000,513.9984,418.3489,39.8223,76.2670,133.8604,36.3604,252.6565,134.4991,430.6707,
2024-12-23,584.9949,518.6984,419.7742,40.3568,76.2305,135.3921,36.4938,253.7485,136.8057,424.6831,
2024-12-30,581.9865,514.7477,417.0017,41.7456,75.2980,135.4018,36.9735,241.6067,144.2546,417.6006,
2025-01-06,570.7194,503.4420,409.3579,42.1847,73.3851,136.0644,36.2539,235.1436,135.7073,413.2603,
2025-01-13,587.5218,517.8844,424.5412,44.8430,74.2502,136.5906,37.8177,228.3230,137.5046,423.2034,
2025-01-20,597.7368,525.7162,433.7212,43.5783,74.8847,140.6148,38.1295,221.1749,142.4073,438.0293,
2025-01-27,591.6903,518.4304,434.9615,41.8267,75.9229,143.1093,37.3572,234.2997,119.8909,409.4232,
2025-02-03,590.6580,519.0557,432.7445,42.2658,76.2786,142.6806,37.4819,225.9900,129.6464,404.1852,
2025-02-10,599.4377,534.1732,435.3521,42.9865,77.4898,141.0923,37.9424,243.1047,138.6429,402.8832,
2025-02-17,589.8421,522.1924,424.6171,43.3969,78.9990,142.6806,38.5036,244.0489,134.2295,403.4736,
2025-02-24,584.1790,504.4148,428.7444,43.4303,79.8642,145.1165,38.0000,240.3616,124.7337,392.3838,
2025-03-03,566.2262,488.1558,418.8564,41.7265,79.6527,145.4576,37.0742,237.6085,112.5219,388.7465,
2025-03-10,553.3370,476.1154,406.2397,42.8385,76.4324,141.2190,37.8321,212.1849,121.4997,384.0516,
2025-03-17,556.1552,477.2867,411.1902,44.1557,76.2593,142.8462,37.7745,216.9357,117.5353,386.7202,
2025-03-24,547.9507,466.1688,407.2705,44.4568,77.7070,141.3643,37.6706,216.5679,109.5165,374.4048,
2025-03-31,498.2697,420.1722,375.5214,37.8819,75.8225,132.3260,36.0040,187.2284,94.1780,355.6648,
2025-04-07,526.5320,451.7147,393.8359,37.9444,77.6490,133.8813,36.8687,196.9387,110.7748,383.9429,
2025-04-14,519.1065,441.4756,383.6884,39.1997,79.1179,132.5315,37.5692,195.7758,101.3480,363.5127,
2025-04-21,543.0004,469.7674,393.1590,39.6278,78.1225,135.0356,37.7818,208.0007,110.8547,387.3034,
2025-04-28,558.8966,485.9412,404.9434,39.4306,78.8183,135.5051,38.5257,204.0947,114.3398,430.2295,
2025-05-05,556.5103,485.0863,404.3356,39.6470,78.1902,129.7828,38.7624,197.3163,116.4868,433.6395,
2025-05-12,585.9561,518.4282,418.5067,41.1140,79.3112,130.1839,39.6996,210.2439,135.2105,449.8234,
2025-05-19,571.0754,506.2306,408.4795,39.4354,78.8570,127.4939,39.1585,194.3308,131.1063,445.7735,
2025-05-26,581.2128,516.0422,414.8766,39.2142,80.0456,129.7437,39.5740,199.8839,134.9409,455.8538,
2025-06-02,590.8275,526.7884,420.3023,40.1184,78.9440,131.4457,39.2213,202.9392,141.5217,465.7758,
2025-06-09,588.7172,523.8459,414.8373,42.3742,78.2385,133.1575,39.3324,195.5051,141.7812,470.3109,
2025-06-16,587.7674,523.7167,414.9838,42.7975,78.2965,129.7046,39.0233,200.0332,143.6587,472.7270,
2025-06-23,608.1712,545.4630,430.9629,41.3612,78.3763,131.6309,39.5618,200.1128,157.5402,491.0856,
2025-06-30,618.4870,553.5540,440.8908,42.2001,79.9623,133.1740,39.8098,212.5229,159.1281,493.9572,
2025-07-07,616.7859,551.5436,436.4434,43.2183,78.6292,132.8693,40.1066,210.1443,164.7006,498.3933,
2025-07-14,620.7025,558.5698,436.3158,41.6812,78.7071,129.5768,40.7389,210.1642,172.1807,505.0574,
2025-07-21,630.1181,563.6553,441.9855,42.2340,79.3006,134.1371,41.1135,212.8513,173.2692,508.6816,
2025-07-28,614.9066,551.2252,428.8940,41.5018,77.9968,128.8790,41.7361,201.4066,173.4889,518.9799,
2025-08-04,630.1972,571.7961,434.9968,41.1818,80.2542,127.9256,41.9210,228.2469,182.4570,516.9301,
2025-08-11,636.3887,574.5728,442.7498,41.4873,79.8066,133.8718,41.6486,230.7377,180.2100,515.0784,
2025-08-18,638.2382,569.2285,449.7526,42.7383,80.2445,135.7982,41.8529,226.9218,177.7533,503.0908,
2025-08-25,637.9810,567.6660,449.2108,43.8293,78.6001,135.0708,41.0162,231.2856,173.9483,502.5551,
2025-09-01,640.1470,573.2988,448.1274,42.3601,78.6876,135.5328,40.6027,238.8078,166.7979,490.9605,
2025-09-08,650.2055,583.8481,452.3921,42.9613,78.1525,135.7392,41.5902,233.2085,177.5935,505.7389,
2025-09-15,658.2465,596.4772,457.2603,42.9226,77.2378,134.9332,41.3227,244.5965,176.4449,513.7034,
2025-09-22,656.3820,593.8010,456.6083,44.9858,76.3767,133.7830,42.5117,254.5198,177.9630,507.2862,
2025-09-29,663.7112,600.9848,461.7741,43.4796,76.4453,142.9849,43.5401,257.0704,187.3810,513.1281,
2025-10-06,647.6542,587.3546,449.2892,41.6750,76.5138,140.3092,44.1718,244.3673,182.9267,506.7903,
2025-10-13,658.9308,601.7321,456.2683,42.0467,78.1107,141.4546,44.8427,251.3615,182.9866,509.3889,
2025-10-20,671.6852,614.8541,466.5738,43.0688,77.4837,144.1796,44.7545,261.8527,186.0227,519.3371,
2025-10-27,676.4556,626.7806,469.9926,43.0981,74.7308,142.4221,43.6331,269.3749,202.2321,513.5844,
2025-11-03,665.4567,607.5209,464.2519,43.7876,75.1521,144.2882,43.9220,267.4819,187.9103,492.7657,
2025-11-10,666.4089,606.6441,466.1688,45.0004,75.6909,149.9061,43.4666,271.6705,189.9277,506.0166,
2025-11-17,653.6149,587.9225,457.6243,43.7290,76.3179,152.6509,43.1679,270.7530,178.6521,469.1436,
2025-11-24,677.7747,616.9963,472.0781,44.2327,77.7581,155.6523,44.3824,278.0930,176.7745,488.9083,
2025-12-01,680.0558,623.2037,474.8976,44.9124,76.8665,151.3179,42.4088,278.0232,182.1878,480.1141,
2025-12-08,676.1581,611.3868,480.2101,44.5114,77.8070,152.1078,41.9485,277.5246,174.8068,475.5133,
2025-12-15,676.9923,614.8043,477.0421,43.1617,77.1800,152.9767,41.7526,272.9271,180.7695,482.8567,
2025-12-22,686.6609,622.4203,482.8719,43.5987,77.2561,154.7287,42.2134,272.6579,190.2979,484.6354,
2025-12-29,679.5586,611.6757,479.5009,45.0289,76.7228,154.1933,42.6081,270.2744,188.6199,469.9585,
2026-01-05,690.4010,625.1738,490.7937,46.0351,78.2634,155.9781,41.9470,258.6659,184.6348,476.2585,
2026-01-12,688.0037,619.7965,489.3845,47.0412,81.0878,154.4213,42.8154,254.8363,186.0031,456.9609,
2026-01-19,685.5865,621.2531,486.9149,48.5208,81.8778,156.1466,41.9963,247.3667,187.4414,463.0126,
2026-01-26,688.3121,620.4051,485.0304,50.3555,82.4704,153.4298,42.6772,258.7757,190.8972,427.5774,
2026-02-02,686.9692,608.2139,496.9323,52.5255,86.8452,156.3747,42.7759,277.3650,185.1841,398.6112,
2026-02-09,678.1461,600.5021,491.2293,53.6106,88.3957,156.3350,45.8842,255.3244,182.5873,398.7900,
2026-02-16,685.7856,607.3759,492.6336,54.1334,86.7958,155.4922,45.7164,264.1087,189.5888,395.6267,
2026-02-23,682.3637,605.8594,486.2582,55.1592,88.8894,158.8436,47.0979,263.7094,176.9742,391.1548,
2026-03-02,668.8256,598.3372,471.9284,55.8004,84.7121,151.4071,46.1210,257.0013,177.6034,407.3094,
2026-03-09,658.7890,592.3214,463.1697,56.9150,83.6850,148.5217,46.3381,249.6744,180.0402,393.9535,
2026-03-16,646.9034,580.6888,453.7010,58.5031,80.2780,144.0995,44.0587,247.5482,172.4989,380.3287,
2026-03-23,632.4606,561.9625,449.2226,62.1121,81.2165,142.6310,45.3007,248.3568,167.3250,355.3300,
2026-03-30,654.1448,584.3378,462.8269,58.8258,81.3257,146.1654,46.0460,255.4641,177.1835,371.9527,
2026-04-06,677.7141,610.3992,476.9488,56.5323,81.8024,146.6632,46.6620,260.0160,188.4104,369.3731,
2026-04-13,708.3152,648.1377,492.0556,54.6260,81.8918,148.1466,45.8671,269.7486,201.4452,421.0836,
2026-04-20,712.1055,663.1512,490.0544,56.4628,82.6565,143.5469,45.8870,270.5771,208.0275,422.9062,
2026-04-27,718.7982,673.4100,492.8521,58.4286,83.5900,144.5226,46.2546,279.6410,198.2190,412.7673,
2026-05-04,735.7246,710.4492,493.9573,55.3012,83.5999,142.8600,44.4363,292.7975,214.9495,413.4445,
2026-05-11,737.2706,708.1518,493.4725,59.0144,84.0568,144.4629,43.5916,299.9713,225.0577,420.2171,
2026-05-18,743.7240,716.7523,504.1813,59.0640,84.2157,149.2318,45.0623,308.5539,215.0793,417.7835,
2026-05-25,754.5361,737.4995,508.8235,55.8870,82.3387,148.8137,44.1382,311.7911,210.8942,449.3940,
2026-06-01,735.6548,704.2860,507.7477,57.2571,82.8650,152.3382,44.0686,307.0752,205.1000,415.8871,
2026-06-08,739.8440,720.5482,511.0948,57.1379,85.2286,153.1346,44.2475,290.8792,205.1900,390.0058,
2026-06-15,746.7400,739.8070,514.9467,53.3850,82.7260,148.7440,44.4760,297.7532,210.6900,378.6871,
2026-06-22,728.9900,706.5200,517.1742,53.8400,84.7100,160.3400,46.2000,283.5355,192.5300,372.2692,
2026-06-29,744.7800,712.6000,527.2930,53.2200,84.9900,163.7400,45.7600,308.3640,194.8300,389.7563,
2026-07-06,754.9500,725.5100,525.1953,55.0800,84.1200,160.8400,45.4100,315.0483,210.9600,384.3764,
2026-07-13,743.2900,695.3300,520.3785,57.6800,85.1900,161.0900,45.1700,333.4524,202.8100,393.0800,
2026-07-20,738.9300,684.2300,518.3303,59.6200,84.1300,162.5700,46.2900,332.7330,206.8400,380.9828,
2026-07-27,747.0300,687.9900,523.8856,59.5500,85.0500,162.5500,44.3500,308.6438,200.7500,463.8468,
2026-08-03,773.2600,723.0300,539.1730,57.5000,85.1200,165.6800,43.6100,313.0600,223.9600,499.0505,
2026-08-10,776.3400,731.0700,536.3553,61.9100,86.0900,167.3700,44.3100,305.9300,225.1600,494.4691,
2026-08-17,765.7200,713.4400,532.2200,63.6400,85.9900,174.6200,42.7700,309.3500,214.7200,483.2400,
2026-08-24,769.3500,716.4300,535.0600,62.6800,85.4500,171.1600,42.7300,319.7000,217.5500,513.5300,
2026-08-31,770.1900,718.9600,534.0800,64.0600,84.5800,171.4500,43.0800,319.9700,230.3600,499.7000,
