,AAPL,GOOGL,MSFT,AMZN,META,XOM,JNJ,JPM,GE,WFC,PG,CVX,PFE,VZ,KO,PEP,WMT,BAC,INTC,ORCL,CSCO,HD,CMCSA,NFLX,MRK,BA,IBM,MO,ABT,MCD,UNH,MA,GILD,QCOM,AMGN,COST,DIS,MMM,ABBV,MDT,TXN,LMT,UPS,ACN,NKE,LIN,DHR,CAT,CL,BMY,SPY,CWB
2022-08-01,162.321218,116.43752,273.724801,140.8,165.655294,77.347,152.463624,105.066383,45.353153,39.777215,130.321643,130.709432,39.051889,34.396648,56.334436,153.07693,40.191463,30.669855,33.67103,73.441154,40.264841,279.395964,31.129675,22.678,77.478592,165.04,114.296,32.249611,100.703401,236.257455,496.668106,349.002258,53.25403,137.2665,217.345692,515.709745,103.384524,106.827686,119.602876,81.761478,165.026794,383.426491,161.106985,284.70279,105.692038,286.275142,251.666108,173.909604,73.081283,60.621817,391.871,63.931
2022-08-08,168.947576,120.610517,282.432599,143.55,178.928733,82.977,147.286758,110.847939,48.750371,41.758804,132.077635,135.992598,39.717681,34.549692,56.618864,155.514935,42.16511,32.783149,34.356058,75.150192,41.696162,284.087298,32.536895,24.93,80.678429,169.99,117.09,33.017459,102.758948,238.946031,504.688164,345.839361,54.884167,138.253437,219.234503,512.409477,117.869798,110.327976,123.553826,83.111314,165.993853,390.467202,169.020545,294.909204,107.734038,295.357222,258.391668,184.650555,72.954075,63.521779,404.789,65.439069
2022-08-15,168.3782,116.179805,277.44728,138.23,166.497894,83.047,150.859776,107.67126,47.402462,41.222502,134.833192,135.373941,38.956776,33.991081,57.925453,158.00556,43.695835,32.042593,33.661516,74.684954,43.565824,289.888312,31.463178,24.116,81.617993,162.92,120.899,33.251469,101.450034,242.919655,508.976668,345.849123,56.958886,134.881402,223.124481,528.929892,116.483322,106.305978,122.903998,83.269087,157.997709,395.673551,171.940808,290.169526,105.033029,287.962627,253.783574,183.487343,75.661798,63.320042,400.089,64.393598
2022-08-22,160.622907,109.370188,259.936541,130.75,160.371692,86.393,147.352452,104.077075,45.908175,39.968102,128.133406,140.284455,37.109995,33.095773,56.09445,153.50665,41.967391,30.733073,31.739632,70.877598,41.052067,268.939704,29.933944,22.328,79.118398,164.53,113.918,33.551296,93.928389,234.179505,491.274988,324.060276,54.369846,126.455884,214.043316,507.268309,110.598074,94.547893,118.138598,78.386889,151.765552,387.6707,164.103943,274.376735,100.503503,271.372187,243.274345,180.035229,71.972752,59.840088,384.138,63.727457
2022-08-29,152.955966,106.902073,248.272411,127.51,158.924401,84.38,145.980021,103.205757,44.176021,39.4318,123.513796,135.511298,36.222272,31.603594,54.352331,150.671292,42.413853,30.390126,29.703576,70.906082,39.889119,265.064453,29.087984,22.611,76.432662,151.82,111.655,32.907766,94.481451,233.225413,479.300595,314.88397,55.633855,118.067772,215.57315,495.145071,107.815427,89.064203,118.077948,76.432257,145.954245,378.872242,161.728136,261.436954,98.427831,264.36957,233.806492,169.631985,71.027774,57.671421,371.75,62.156638
2022-09-06,154.487391,109.677463,256.416941,133.27,167.677535,85.184,148.644152,108.161376,45.157981,41.204322,126.035221,137.331279,37.918457,32.322901,55.39227,152.93145,43.638433,31.762818,29.931919,72.073924,40.944718,272.210932,28.819555,23.357,77.416546,157.52,112.878,33.324598,99.993637,237.816429,488.244474,327.857705,56.906582,121.348453,220.304962,511.808561,111.674289,90.125798,122.531431,78.649844,152.884833,381.551511,163.905959,267.400665,103.296164,273.241863,252.03059,177.755709,70.900566,58.974302,385.36,63.704991
2022-09-12,147.939568,101.896459,237.296688,123.53,145.016533,82.279,150.339508,106.264445,40.492144,39.940832,124.522366,134.309424,36.483833,31.565333,53.307144,147.413487,42.474444,31.017383,27.819749,65.351709,38.735117,250.598962,28.079341,24.013,78.380194,144.29,111.201,31.617646,95.864107,233.591962,485.153023,307.630784,57.834059,114.823849,205.584759,480.866168,104.955216,85.374243,124.818823,79.105633,147.977905,374.998163,145.77393,250.954443,96.919858,269.74816,240.436592,168.356204,68.774367,60.117476,366.932,62.128823
2022-09-19,147.674514,97.872144,230.684105,113.78,139.187719,75.694,149.550136,99.057922,39.369904,36.732113,122.090992,124.282361,34.938244,30.241502,52.465547,148.781942,41.476283,28.844712,26.183293,61.287996,36.373438,246.03139,25.899369,22.641,77.540279,131.26,107.216,31.161587,92.803829,225.381283,478.253127,286.593614,55.418429,111.368565,201.875801,444.86845,96.471538,82.723915,123.952386,73.032153,144.423069,373.89387,135.561258,239.266305,90.310839,256.220769,230.205063,154.069331,68.628986,59.436615,350.173,59.143376
2022-09-26,135.668536,94.809303,225.816779,113.0,134.498894,77.071,146.536169,94.846554,37.806588,36.559405,113.689244,123.338031,34.684608,29.055411,50.15563,144.138024,41.361479,27.453838,24.518295,57.983857,35.783018,250.57172,23.857679,23.544,76.950551,121.08,103.809,30.189656,89.19049,211.443291,470.273085,277.5735,54.386938,103.823917,200.479383,450.467459,91.458896,80.900899,116.284425,71.344621,138.593853,349.653722,133.259694,236.799832,77.372057,256.639633,224.358394,153.919239,63.831408,59.756031,339.924,58.689069
2022-10-03,137.523916,97.812671,227.116026,114.56,132.288307,89.182,143.701606,97.05044,39.424864,37.986513,111.906236,137.382788,33.54325,28.673219,48.803702,142.681282,40.997932,27.953825,24.470723,60.09167,36.359174,258.181313,24.020612,22.475,78.272971,129.79,103.818,32.013895,93.826994,213.688398,470.096164,288.415109,56.679141,111.111257,203.708044,446.537661,94.20276,78.719138,120.22671,72.820107,142.623265,365.647875,131.279855,239.017817,81.132682,260.076219,233.209731,166.555101,62.686531,59.033802,345.263,60.21463
2022-10-10,135.845239,95.711305,221.608772,106.9,125.656544,87.558,147.522885,101.821461,41.262981,39.240913,112.635649,137.477221,33.971259,28.307509,49.224501,150.256342,41.594276,28.81744,24.651495,61.374008,36.295972,251.016672,24.660724,23.0,82.365325,133.15,104.884,33.815704,93.454723,222.82461,477.80617,282.274665,58.336581,101.039473,223.551411,433.660894,91.575244,83.192481,125.108617,72.104452,132.827317,352.477817,133.375185,233.619024,81.495712,262.113419,220.380069,167.155468,64.812731,59.813014,340.352,58.404013
2022-10-17,144.572397,100.241137,234.75637,119.32,128.878252,93.446,151.335193,111.931263,44.469,40.74983,116.609438,148.680404,35.627814,27.506059,50.101911,152.79019,43.625677,31.771909,25.660008,69.380973,38.643473,250.199413,25.013606,28.957,85.483734,141.32,113.499,33.254975,88.036923,233.262068,496.988067,295.650665,59.7648,106.360242,224.085074,456.104622,98.934229,85.52067,128.714658,73.562268,143.017252,411.494158,136.567676,249.195475,82.380017,274.469895,212.458165,179.634484,65.368134,61.159697,356.207,59.490383
2022-10-24,152.887249,95.443678,228.696452,103.41,98.336456,97.718,156.860798,115.456874,47.833792,42.131488,122.631266,154.509493,37.593487,29.311266,54.39943,160.886146,45.446603,32.890062,27.658006,73.828227,41.207666,271.193898,26.219971,29.572,90.040722,143.84,121.021,34.623154,92.139633,251.561984,513.29268,322.148442,69.88576,109.549027,243.537089,488.165139,102.725221,92.68827,129.196047,76.707616,145.63777,438.884258,137.904068,266.029134,87.341435,287.302353,218.720986,207.133991,68.267491,65.072698,370.225,60.651035
2022-10-31,136.070586,85.819022,214.656835,90.98,89.999666,99.14,153.819921,119.669291,49.507028,42.759625,121.923883,157.462669,37.747819,28.97668,53.056455,157.84023,44.955495,33.444593,27.192634,72.530316,40.196435,257.917974,25.440348,26.079,88.637885,160.01,119.667,34.017567,90.824543,251.653621,501.122418,311.295109,70.82909,98.043669,239.294468,464.792228,96.549103,91.399713,127.156708,74.790367,146.802078,435.987751,136.683167,241.421116,89.165897,294.089847,214.525504,215.17042,66.941287,66.724289,358.167,59.67499
2022-11-07,147.201667,95.562623,239.594609,100.79,112.036152,100.587,151.81958,123.900024,52.70694,43.500645,127.845952,160.072453,38.051592,29.801473,54.900807,157.195732,45.468925,34.917283,29.342974,74.190878,40.440214,285.986292,27.91873,29.013,87.529911,177.49,126.595,33.180211,96.399783,248.693745,486.140052,331.75022,72.133883,111.589115,253.507692,492.560699,92.118199,97.35929,131.427941,73.81849,162.00126,419.866876,148.369882,268.164541,98.753628,314.357134,235.398679,223.329614,68.203467,64.335834,379.257,61.543028
2022-11-14,148.765132,96.573658,234.54287,94.14,111.074596,99.731,158.053826,122.563039,52.200084,42.540063,129.296995,158.308714,38.555216,29.995999,54.73965,160.091559,47.908519,33.80822,28.802978,76.090027,43.148868,284.388096,28.312645,28.798,93.132326,173.89,130.548,33.045636,96.196037,250.508158,493.51484,336.052442,73.720793,113.812994,257.286717,500.396262,89.005901,93.892092,135.646659,71.83056,158.111208,431.597731,149.019349,264.845878,98.12996,318.821839,226.40836,218.551197,69.932105,65.597819,376.897,61.319979
2022-11-21,145.638203,96.603394,240.639312,93.41,110.440167,100.736,160.01291,125.218694,53.824466,43.400013,133.060637,158.922951,39.338631,30.361709,56.127391,162.545949,48.814199,34.271845,28.291911,78.943523,43.699628,296.374567,29.2564,28.554,96.05416,178.36,131.193,33.449361,99.057746,252.001841,500.61028,343.483553,76.048261,113.445411,254.107464,509.942271,95.860713,95.580905,139.707831,69.904476,159.817054,437.607984,151.975256,273.997621,98.632617,327.875004,231.958904,222.583577,70.215639,67.113895,382.892,61.52444
2022-11-28,145.343209,99.557202,247.960877,94.13,122.415009,97.755,161.493508,123.77182,53.055022,42.027753,136.588485,156.613075,40.697617,29.7081,58.022224,164.96352,48.862034,32.990912,28.35941,79.544761,44.873378,299.638405,29.428738,32.041,98.323718,182.87,131.459,35.610038,100.104261,251.946647,500.789784,352.058665,78.49034,116.212577,255.692613,472.551346,96.403669,94.062455,143.243852,70.346238,160.349567,451.967734,157.695561,277.445702,104.761681,322.2652,238.204353,222.989648,71.496111,68.714668,387.251,62.425233
2022-12-05,139.787502,92.014089,238.626611,89.09,114.891081,92.132,158.658705,121.024591,49.739083,38.880703,136.869625,145.340532,41.345133,29.101177,56.931207,162.662612,46.514215,29.607698,27.231205,76.214092,43.753801,292.777572,28.985583,32.001,97.197874,179.54,130.026,34.92221,99.567112,250.693364,503.629236,341.07822,77.555826,110.099533,249.54904,461.552891,90.537811,93.151384,142.7187,69.436208,157.280849,440.446077,147.911925,266.611518,102.165981,317.355039,233.956753,214.641583,71.139408,66.766637,374.279,61.279218
2022-12-12,132.265172,89.466677,237.916818,87.86,118.390352,93.164,158.595508,118.396409,47.464351,37.682262,136.434312,145.96342,41.089324,28.883307,56.579558,160.21068,45.694751,28.985918,25.958359,75.946875,43.166926,295.390353,28.304439,29.071,98.219629,184.7,123.934,34.810064,99.01144,245.237899,489.151764,338.154665,77.123437,105.919358,239.482896,440.941538,87.338253,90.136705,140.460548,67.784016,153.029771,438.81574,148.378209,244.490185,98.926026,314.890405,227.607069,219.76941,71.121116,62.243818,366.448,60.831992
2022-12-19,129.659398,88.44573,232.121795,85.25,117.012452,96.705,160.229583,120.218737,49.994968,37.490146,138.411358,153.472681,41.433068,29.887065,57.544341,161.916372,46.021256,29.689992,25.158008,77.158895,42.868974,291.178843,28.837865,29.4965,100.612158,189.06,125.251,35.28503,100.187612,246.574119,496.259736,335.964442,75.336691,102.506781,236.357376,442.088206,85.331257,88.988608,142.75371,69.082294,148.363514,440.181944,147.387356,245.978498,108.543185,314.603819,225.722142,226.521521,72.666829,61.735636,366.104,60.529156
2022-12-27,127.761607,87.45452,233.181623,84.0,119.29243,98.147,159.480256,122.801132,51.217489,37.773746,137.450042,155.280786,40.96142,30.65739,57.354991,160.494962,45.387452,30.284341,25.485862,78.008263,43.013436,288.556927,28.698354,29.488,99.793661,190.49,124.579,34.880595,101.678664,242.851133,495.204281,340.002665,76.314512,101.674445,235.211053,436.211533,84.235651,88.825652,141.449584,69.278398,149.121668,443.096514,144.747855,246.671812,109.252801,311.594673,230.774187,226.228772,72.063178,60.939484,365.645,60.27621
2023-01-03,127.456781,86.572342,218.703788,86.08,128.888165,98.351,162.730349,127.250645,56.352391,39.155155,139.590331,152.745978,40.705611,32.828307,57.165641,160.88585,46.984767,31.463894,27.703701,81.749301,43.975976,290.082571,31.336617,31.555,103.292511,213.0,127.064,35.445278,104.031008,248.325029,457.674937,360.083024,78.296823,106.66846,246.459343,461.409558,91.061375,93.862464,145.773332,72.077345,158.093157,431.028375,149.002696,248.862684,116.274261,302.022724,219.531966,235.011238,73.15158,62.317941,371.047,60.885155
2023-01-09,132.511,91.310329,232.607954,98.12,135.787578,100.683,156.573228,131.927756,62.822654,40.454228,136.833349,153.611101,38.251443,33.083188,55.389358,155.679935,46.507814,32.213687,29.034405,85.44689,44.485632,302.580066,32.196741,33.282,100.962942,214.13,129.0,34.811918,105.599798,247.790541,457.273304,367.771037,76.687862,111.200066,243.351734,463.683782,96.374582,95.929038,135.716795,71.836672,161.568029,409.706479,151.667176,261.882261,120.307866,319.170079,237.903824,244.07701,71.203432,61.899643,381.01,62.83378
2023-01-17,135.569097,97.158472,233.57055,97.25,138.156773,100.861,152.339079,124.612274,60.848676,40.179776,130.473645,156.500609,36.061078,31.613175,54.172109,150.918212,44.987322,30.95184,28.176197,83.578937,42.574424,287.771266,32.560639,34.25,98.885219,206.76,124.853,34.29302,104.957882,247.504866,454.611317,368.515354,73.789955,113.660081,235.748392,458.772222,100.3304,89.366369,132.173668,72.121915,156.143618,403.740719,148.319923,260.332167,118.225704,313.925567,238.582009,236.938556,69.433147,63.299662,378.505,63.049253
2023-01-23,143.494584,98.496607,241.290766,102.24,150.419091,102.872,151.87865,129.446212,65.196129,42.192424,128.283418,155.246181,35.327236,32.118986,54.541792,150.687233,45.870807,32.414851,27.154063,85.245726,44.148895,289.315181,32.750859,36.077,94.78374,211.17,118.832,33.682552,102.287885,251.080407,453.985516,366.311783,74.429984,123.370665,227.159929,480.922021,106.205953,85.366548,129.249041,73.610527,158.165362,418.605023,151.617217,257.361928,119.075376,310.180853,231.261089,251.010074,65.8897,61.848422,387.875,64.004828
2023-01-30,151.92156,103.859057,251.1987,103.39,184.906241,99.588,148.610501,130.156543,64.201306,43.805752,130.145111,146.594959,35.545057,32.806573,53.946692,150.243042,45.361843,33.310946,29.236903,85.849219,44.258107,302.844999,33.056864,36.59,92.589089,206.01,121.087,35.796297,103.99966,243.496205,440.881069,366.194259,75.114459,124.86887,219.565542,492.776801,107.340341,87.025733,128.294783,77.639584,165.700941,418.131406,159.585676,268.453915,119.150072,309.13004,234.62593,235.088289,68.374714,63.555763,394.252,64.786558
2023-02-06,148.716522,93.738795,255.817217,97.61,172.63401,106.04,146.389604,130.110417,63.676479,43.741305,126.175325,148.775067,35.399843,31.621078,53.757342,156.532781,46.005251,32.533721,27.133564,83.473565,43.011271,289.178147,31.725327,34.736,97.652977,212.89,121.381,36.048115,100.622625,241.828233,461.644566,359.260357,77.070101,119.29222,217.174385,478.600374,104.770999,84.351779,134.347257,74.599963,159.792465,437.941369,154.223411,263.571584,114.12674,317.19264,225.053088,235.002892,67.693636,61.635005,390.131,63.980126
2023-02-13,150.233133,93.520729,251.545198,97.2,171.375065,99.784,145.842136,131.217426,65.047297,43.722891,127.772365,142.13061,34.859326,31.787048,54.208175,156.603852,46.875932,32.323413,26.948119,83.607675,46.205718,290.466266,32.353879,34.796,98.507452,211.66,120.862,36.681475,99.301581,248.804225,466.155933,353.677978,75.34558,118.117701,217.309777,485.769951,102.01744,84.800668,133.693413,75.5894,159.365237,433.205194,153.893397,257.157724,116.56371,307.143048,222.835945,235.116755,68.586401,60.704504,389.385,64.055143
2023-02-21,144.481828,88.346609,242.928366,93.5,168.906741,99.309,141.823043,130.008941,65.446793,42.921903,127.087919,141.746591,33.681482,30.61736,53.955709,156.31957,45.605122,31.281017,24.537331,84.929611,44.121592,271.016583,30.60055,31.715,98.840247,198.15,116.878,35.994699,93.459217,242.989363,452.378984,345.833267,71.700973,114.991818,211.102991,467.707212,97.247189,80.905496,134.930415,74.421687,153.747639,437.549724,151.323047,247.393064,110.214517,332.114183,216.601859,224.091061,67.307079,59.910591,378.983,62.967396
2023-02-27,148.736218,92.826881,248.845127,94.9,183.637383,101.156,140.049914,132.527386,67.663602,43.133659,128.630204,143.972155,33.197437,30.238002,53.595042,154.862687,45.028936,31.437886,25.767125,85.494787,44.849671,272.651855,30.79077,31.518,96.132911,215.11,116.046,35.506325,97.171165,249.388057,446.989628,354.040343,72.065434,115.005699,212.141973,454.928326,98.061622,83.502277,137.890384,74.350376,159.692476,438.004046,155.968157,249.871357,113.244247,346.17597,220.097121,242.252144,68.061787,59.159361,386.45,63.694796
2023-03-06,146.244643,89.833425,242.314271,90.73,177.947351,96.645,137.858508,123.293089,71.348642,38.079149,125.198848,139.355201,31.777571,28.989282,53.387659,153.860976,43.844553,27.857869,26.567468,80.532736,44.1944,263.455365,29.202849,29.276,96.861463,203.07,112.295,35.567371,90.203122,242.863019,431.493655,339.947285,70.669816,107.180473,205.871945,450.98458,90.722028,78.098571,132.279696,68.387014,156.02013,435.813521,152.490625,234.788112,110.01378,326.267842,208.454945,215.39955,65.631995,56.094684,368.973,61.730474
